transaction_id,customer_id,merchant_id,transaction_date,amount,currency,transaction_type
4982,736,90,2026-08-29,3758.22,TRY,transfer
4983,241,12,2025-09-01,6704.34,TRY,refund
4984,704,82,2025-01-20,808.42,TRY,refund
4985,794,73,2026-03-05,3158.5,TRY,refund
4986,614,23,2025-03-07,4326.17,TRY,transfer
4987,450,25,2025-01-03,2587.69,TRY,transfer
4988,544,21,2025-10-06,1639.36,TRY,transfer
4989,761,100,2025-10-12,4617.65,TRY,purchase
4990,832,7,2025-05-31,5484.01,TRY,transfer
4991,695,95,2025-03-19,3272.04,TRY,transfer
4992,115,54,2026-04-28,3523.95,TRY,purchase
4993,396,82,2026-01-21,6677.86,TRY,refund
4994,680,29,2025-04-27,2419.3,TRY,transfer
4995,541,75,2025-02-23,738.63,TRY,transfer
4996,872,33,2026-08-18,6448.64,TRY,transfer
4997,146,84,2026-06-08,670.21,TRY,purchase
4998,205,58,2025-02-17,818.77,TRY,purchase
4999,960,77,2025-06-09,2897.62,TRY,refund
5000,44,58,2025-02-19,1441.04,TRY,transfer
5001,645,70,2025-02-02,3632.72,TRY,purchase
5002,466,21,2026-02-16,1068.55,TRY,purchase
5003,616,54,2026-07-18,1233.5,TRY,refund
5004,853,39,2026-06-24,2297.22,TRY,purchase
5005,677,3,2026-04-14,1048.19,TRY,transfer
5006,676,75,2025-12-14,6660.84,TRY,purchase
5007,657,83,2026-04-24,4426.79,TRY,purchase
5008,78,54,2026-07-07,35.23,TRY,transfer
5009,702,15,2026-01-30,6012.89,TRY,purchase
5010,820,61,2026-02-20,2755.55,TRY,purchase
5011,571,5,2026-06-28,951.61,TRY,purchase
5012,246,80,2025-05-03,3204.9,TRY,transfer
5013,776,23,2026-03-08,1378.44,TRY,refund
5014,288,35,2025-08-12,2295.92,TRY,transfer
5015,391,81,2025-07-08,4500.64,TRY,refund
5016,535,88,2026-05-12,6301.93,TRY,purchase
5017,183,2,2025-10-30,5677.34,TRY,transfer
5018,147,39,2025-06-16,4610.25,TRY,refund
5019,221,53,2025-01-20,4107.26,TRY,purchase
5020,980,29,2026-04-15,2562.34,TRY,purchase
5021,188,71,2025-09-30,3997.74,TRY,refund
5022,843,91,2025-03-02,1764.48,TRY,refund
5023,665,98,2026-04-05,25.37,TRY,refund
5024,249,49,2025-11-22,948.04,TRY,transfer
5025,316,6,2025-12-27,2496.92,TRY,transfer
5026,783,55,2025-09-19,3518.6,TRY,purchase
5027,717,69,2026-03-27,5532.61,TRY,refund
5028,696,3,2025-09-06,6118.45,TRY,transfer
5029,279,66,2026-07-14,1045.15,TRY,refund
5030,896,92,2026-08-07,3173.35,TRY,refund
5031,255,67,2026-01-14,1949.59,TRY,transfer
5032,410,53,2025-06-05,6993.46,TRY,purchase
5033,237,55,2025-02-09,2680.49,TRY,refund
5034,619,100,2026-06-26,2866.11,TRY,transfer
5035,76,17,2026-01-17,4078.71,TRY,transfer
5036,837,63,2025-06-28,961.52,TRY,purchase
5037,975,33,2025-07-10,4241.73,TRY,refund
5038,189,22,2026-02-25,3954.46,TRY,purchase
5039,12,50,2026-03-03,2799.12,TRY,refund
5040,972,73,2026-08-21,2869.11,TRY,purchase
5041,914,45,2026-01-22,4279.7,TRY,transfer
5042,931,77,2025-06-08,4124.15,TRY,transfer
5043,618,94,2026-07-16,1750.68,TRY,refund
5044,770,71,2026-05-04,6058.83,TRY,refund
5045,570,66,2026-04-21,4976.61,TRY,refund
5046,626,24,2026-01-17,6416.22,TRY,refund
5047,13,39,2025-05-05,1744.47,TRY,transfer
5048,177,7,2026-06-20,6633.74,TRY,refund
5049,917,78,2025-09-10,687.61,TRY,purchase
5050,618,68,2025-07-14,6832.82,TRY,transfer
5051,87,20,2025-05-10,2829.11,TRY,purchase
5052,5,9,2025-10-24,2096.49,TRY,transfer
5053,675,90,2026-04-23,6511.02,TRY,purchase
5054,861,79,2025-03-10,6696.96,TRY,refund
5055,759,84,2025-08-21,5973.29,TRY,refund
5056,749,73,2025-03-14,1539.74,TRY,purchase
5057,18,27,2026-06-13,5684.46,TRY,refund
5058,330,20,2026-07-11,3301.14,TRY,purchase
5059,606,79,2026-07-08,3054.76,TRY,refund
5060,853,86,2026-01-28,2093.92,TRY,transfer
5061,805,86,2025-05-19,2092.02,TRY,purchase
5062,338,80,2025-06-04,408.17,TRY,purchase
5063,240,44,2025-08-26,236.24,TRY,refund
5064,437,55,2025-04-15,4364.25,TRY,refund
5065,573,80,2026-02-15,893.21,TRY,transfer
5066,963,100,2026-07-13,6450.09,TRY,purchase
5067,665,48,2026-02-16,3746.96,TRY,purchase
5068,88,61,2026-01-09,1737.11,TRY,purchase
5069,460,79,2026-02-23,2875.1,TRY,transfer
5070,441,74,2025-12-08,6847.63,TRY,purchase
5071,776,98,2025-10-25,5950.03,TRY,purchase
5072,318,32,2025-11-11,3445.45,TRY,purchase
5073,728,21,2025-11-22,1594.26,TRY,purchase
5074,673,25,2026-05-09,4630.12,TRY,refund
5075,871,52,2025-04-10,108.87,TRY,refund
5076,502,64,2025-07-21,4503.7,TRY,purchase
5077,509,45,2025-03-05,1595.78,TRY,purchase
5078,776,74,2025-07-03,6762.67,TRY,purchase
5079,712,43,2026-08-21,4191.39,TRY,purchase
5080,605,26,2026-06-13,3400.27,TRY,purchase
5081,471,6,2025-07-14,2101.92,TRY,purchase
5082,830,38,2025-11-14,1939.93,TRY,refund
5083,294,71,2025-01-01,5462.52,TRY,refund
5084,442,4,2026-03-31,5253.55,TRY,transfer
5085,426,17,2025-08-19,2220.19,TRY,purchase
5086,946,1,2026-04-27,2906.5,TRY,purchase
5087,797,97,2025-03-15,5509.26,TRY,transfer
5088,35,89,2026-07-25,5976.26,TRY,refund
5089,92,62,2025-09-02,6727.88,TRY,purchase
5090,885,69,2026-08-31,2442.85,TRY,refund
5091,361,50,2025-07-17,6801.77,TRY,purchase
5092,620,10,2026-07-26,5567.61,TRY,transfer
5093,2,45,2025-12-21,3821.37,TRY,purchase
5094,747,95,2025-04-08,2260.31,TRY,refund
5095,267,35,2026-02-06,4690.16,TRY,purchase
5096,617,86,2025-04-30,6454.34,TRY,purchase
5097,663,63,2026-04-30,38.8,TRY,refund
5098,12,76,2025-09-09,6247.98,TRY,purchase
5099,735,40,2025-11-23,6251.66,TRY,purchase
5100,553,36,2025-01-19,6961.34,TRY,purchase
5101,619,92,2026-07-14,1064.29,TRY,purchase
5102,824,70,2025-01-25,4773.19,TRY,transfer
5103,392,51,2025-06-14,5374.92,TRY,transfer
5104,749,6,2025-09-02,3605.92,TRY,transfer
5105,568,52,2025-10-13,4405.83,TRY,transfer
5106,762,3,2026-04-01,3748.56,TRY,purchase
5107,156,51,2025-11-26,1118.99,TRY,transfer
5108,347,12,2026-01-27,1991.74,TRY,refund
5109,727,77,2025-07-31,6071.32,TRY,transfer
5110,243,44,2026-03-04,942.42,TRY,purchase
5111,955,25,2026-04-25,2113.87,TRY,purchase
5112,516,65,2025-02-24,5339.37,TRY,refund
5113,500,6,2026-06-02,5044.44,TRY,transfer
5114,572,62,2025-02-13,4184.13,TRY,purchase
5115,696,92,2025-05-01,4204.41,TRY,transfer
5116,95,70,2025-10-16,6062.26,TRY,purchase
5117,95,26,2025-05-29,5679.08,TRY,refund
5118,103,13,2025-12-10,3769.05,TRY,transfer
5119,347,72,2025-02-18,2413.51,TRY,refund
5120,247,24,2025-05-03,797.84,TRY,transfer
5121,413,5,2025-10-30,6959.48,TRY,transfer
5122,689,21,2025-05-31,146.26,TRY,purchase
5123,616,61,2025-01-08,3342.82,TRY,refund
5124,373,92,2025-10-13,2087.94,TRY,transfer
5125,715,8,2026-06-29,4758.69,TRY,transfer
5126,792,18,2025-07-21,577.9,TRY,purchase
5127,297,50,2025-03-17,5763.66,TRY,transfer
5128,348,94,2025-09-07,4044.52,TRY,refund
5129,898,63,2026-02-01,6984.66,TRY,purchase
5130,894,53,2025-07-04,1752.42,TRY,transfer
5131,778,74,2026-01-20,6461.49,TRY,refund
5132,238,2,2025-05-22,5248.3,TRY,purchase
5133,758,69,2025-11-05,134.78,TRY,refund
5134,498,72,2026-04-05,61.44,TRY,refund
5135,530,52,2025-02-19,2327.9,TRY,purchase
5136,403,31,2025-02-12,2785.66,TRY,purchase
5137,445,2,2026-01-15,327.24,TRY,transfer
5138,544,83,2025-03-31,4535.92,TRY,refund
5139,273,2,2026-07-13,4122.62,TRY,purchase
5140,881,28,2026-08-24,325.74,TRY,purchase
5141,169,8,2025-08-31,4480.88,TRY,purchase
5142,374,18,2025-01-24,4266.0,TRY,refund
5143,162,89,2025-07-24,5376.4,TRY,refund
5144,776,48,2026-08-06,3283.09,TRY,transfer
5145,376,30,2025-04-25,4029.86,TRY,purchase
5146,993,51,2025-02-12,365.78,TRY,transfer
5147,547,56,2025-02-14,948.67,TRY,refund
5148,358,64,2025-10-30,4637.87,TRY,refund
5149,831,35,2026-08-28,6663.7,TRY,purchase
5150,327,37,2026-07-25,6739.26,TRY,refund
5151,711,37,2025-12-04,1591.4,TRY,purchase
5152,128,72,2025-01-17,4421.74,TRY,purchase
5153,736,71,2026-02-03,2448.07,TRY,refund
5154,543,28,2025-10-18,6206.48,TRY,refund
5155,781,43,2026-02-12,6862.85,TRY,purchase
5156,888,22,2026-01-15,1062.87,TRY,refund
5157,632,64,2025-02-23,2217.98,TRY,refund
5158,390,2,2025-08-29,6787.16,TRY,refund
5159,106,54,2025-05-23,2180.99,TRY,refund
5160,32,58,2025-01-11,2088.4,TRY,transfer
5161,158,97,2026-03-08,6314.55,TRY,refund
5162,17,17,2025-07-21,2486.17,TRY,purchase
5163,375,65,2026-01-09,209.67,TRY,refund
5164,978,26,2025-01-05,493.6,TRY,purchase
5165,696,93,2025-04-03,2973.66,TRY,purchase
5166,324,55,2025-02-25,2441.09,TRY,refund
5167,586,8,2026-01-18,920.06,TRY,refund
5168,310,10,2025-08-03,1732.16,TRY,refund
5169,315,57,2026-08-04,1872.13,TRY,transfer
5170,385,34,2026-01-10,1512.28,TRY,transfer
5171,832,41,2026-04-24,4093.0,TRY,refund
5172,741,59,2025-05-07,4017.23,TRY,transfer
5173,82,98,2026-06-22,4467.83,TRY,transfer
5174,408,56,2025-11-04,5936.33,TRY,refund
5175,595,28,2026-03-16,2324.08,TRY,purchase
5176,568,31,2025-07-19,6170.13,TRY,transfer
5177,622,64,2025-09-28,4397.86,TRY,transfer
5178,472,51,2026-07-15,6684.82,TRY,refund
5179,704,60,2025-02-20,5408.54,TRY,purchase
5180,764,89,2026-05-05,5936.0,TRY,transfer
5181,91,70,2025-09-29,1725.64,TRY,purchase
5182,826,83,2025-04-13,3954.36,TRY,purchase
5183,27,78,2026-01-04,3038.76,TRY,purchase
5184,223,25,2025-05-28,4837.62,TRY,transfer
5185,716,62,2025-08-06,5507.22,TRY,purchase
5186,216,73,2026-02-19,2037.89,TRY,purchase
5187,191,72,2025-05-17,2268.68,TRY,purchase
5188,836,51,2026-04-17,2644.91,TRY,transfer
5189,669,24,2025-09-22,1174.06,TRY,refund
5190,941,31,2025-06-13,1582.36,TRY,transfer
5191,889,44,2025-05-25,346.2,TRY,purchase
5192,703,24,2025-01-23,4035.12,TRY,refund
5193,706,1,2025-03-08,2974.49,TRY,purchase
5194,234,98,2025-06-29,3623.53,TRY,refund
5195,142,28,2025-11-01,3472.62,TRY,purchase
5196,620,76,2026-06-22,1062.47,TRY,transfer
5197,10,87,2026-05-10,2333.17,TRY,refund
5198,883,11,2025-12-03,5902.33,TRY,transfer
5199,351,17,2026-02-03,421.9,TRY,refund
5200,332,56,2026-08-06,4834.29,TRY,transfer
5201,72,26,2026-07-19,6716.6,TRY,purchase
5202,31,1,2026-02-07,5524.44,TRY,purchase
5203,219,87,2025-06-08,1306.45,TRY,refund
5204,641,93,2025-06-04,6397.0,TRY,refund
5205,461,60,2026-04-24,1544.04,TRY,purchase
5206,425,93,2026-06-03,4904.91,TRY,purchase
5207,978,51,2026-02-16,6501.49,TRY,transfer
5208,490,4,2026-03-30,44.07,TRY,transfer
5209,371,7,2025-09-01,2661.6,TRY,purchase
5210,344,79,2025-11-17,1202.87,TRY,transfer
5211,816,39,2025-05-19,4418.62,TRY,purchase
5212,746,5,2026-04-30,5541.78,TRY,refund
5213,746,7,2025-05-16,6286.69,TRY,refund
5214,19,87,2026-03-21,3323.23,TRY,refund
5215,519,22,2026-03-15,3185.03,TRY,purchase
5216,381,73,2025-01-03,5896.16,TRY,refund
5217,851,21,2025-01-15,5902.53,TRY,purchase
5218,724,52,2025-07-15,5637.85,TRY,transfer
5219,366,82,2026-02-18,6183.61,TRY,refund
5220,969,53,2025-03-14,1993.42,TRY,refund
5221,274,41,2026-05-13,4526.91,TRY,purchase
5222,107,67,2025-08-11,6866.96,TRY,transfer
5223,789,74,2026-05-12,5244.96,TRY,transfer
5224,726,36,2025-03-21,1818.66,TRY,transfer
5225,519,55,2025-02-05,4133.16,TRY,transfer
5226,911,41,2025-11-18,119.16,TRY,refund
5227,612,90,2025-08-01,1017.6,TRY,refund
5228,794,56,2025-10-31,1531.02,TRY,purchase
5229,764,29,2026-08-28,1815.67,TRY,refund
5230,104,17,2025-04-14,1115.5,TRY,transfer
5231,600,91,2026-07-01,5642.96,TRY,purchase
5232,677,14,2025-12-04,4319.11,TRY,transfer
5233,956,44,2025-08-22,1775.32,TRY,purchase
5234,717,10,2025-07-06,4801.69,TRY,refund
5235,760,90,2025-06-17,979.55,TRY,purchase
5236,837,76,2026-06-28,4928.33,TRY,refund
5237,962,64,2025-11-04,1224.92,TRY,transfer
5238,166,44,2026-02-12,5011.62,TRY,transfer
5239,517,90,2026-05-19,468.21,TRY,transfer
5240,793,65,2026-06-23,1006.58,TRY,purchase
5241,210,58,2026-06-23,4507.86,TRY,transfer
5242,495,8,2025-12-04,4607.71,TRY,refund
5243,70,50,2026-06-19,365.34,TRY,transfer
5244,79,94,2025-07-24,4891.4,TRY,refund
5245,590,83,2026-01-14,2817.68,TRY,refund
5246,766,74,2026-07-04,6807.82,TRY,refund
5247,401,4,2025-11-29,3616.89,TRY,transfer
5248,455,80,2025-10-03,3980.24,TRY,refund
5249,198,87,2026-07-09,1705.26,TRY,purchase
5250,877,80,2026-04-01,1096.07,TRY,refund
5251,824,16,2025-02-21,5879.09,TRY,purchase
5252,588,19,2026-03-04,604.04,TRY,refund
5253,136,1,2025-04-12,2942.49,TRY,refund
5254,923,41,2026-04-06,4797.0,TRY,refund
5255,974,36,2025-12-05,3504.85,TRY,transfer
5256,970,52,2025-11-27,2307.89,TRY,refund
5257,910,64,2025-12-27,717.14,TRY,purchase
5258,261,61,2026-03-18,1936.69,TRY,purchase
5259,54,50,2026-06-21,3135.95,TRY,transfer
5260,806,54,2026-06-28,5993.74,TRY,refund
5261,700,8,2026-01-01,517.61,TRY,refund
5262,362,33,2025-11-29,763.45,TRY,purchase
5263,914,33,2025-11-06,1834.88,TRY,transfer
5264,603,79,2026-04-29,6532.01,TRY,purchase
5265,148,26,2025-07-26,3714.4,TRY,transfer
5266,437,3,2026-06-09,5433.21,TRY,refund
5267,841,61,2025-02-12,5116.72,TRY,refund
5268,21,32,2026-02-23,1374.02,TRY,transfer
5269,306,35,2025-06-07,6415.82,TRY,transfer
5270,659,53,2025-03-04,1230.04,TRY,transfer
5271,341,94,2025-02-19,3793.09,TRY,transfer
5272,548,29,2025-02-01,6882.17,TRY,refund
5273,765,9,2025-08-06,1898.42,TRY,transfer
5274,13,75,2026-03-20,4473.03,TRY,transfer
5275,488,77,2026-05-12,6078.69,TRY,transfer
5276,899,63,2025-05-19,5888.08,TRY,refund
5277,157,72,2025-10-03,784.42,TRY,refund
5278,399,79,2025-10-04,3695.85,TRY,refund
5279,326,6,2026-04-21,1448.41,TRY,refund
5280,770,89,2026-05-19,2108.1,TRY,transfer
5281,998,2,2026-08-10,2266.64,TRY,transfer
5282,655,29,2026-08-10,1773.48,TRY,purchase
5283,910,44,2026-08-22,5802.14,TRY,transfer
5284,47,18,2026-03-19,27.61,TRY,transfer
5285,632,33,2025-10-04,1047.03,TRY,purchase
5286,821,30,2025-04-03,2489.34,TRY,transfer
5287,615,98,2025-05-24,2338.22,TRY,refund
5288,626,3,2026-04-25,1354.64,TRY,refund
5289,158,6,2025-08-21,692.66,TRY,transfer
5290,451,86,2026-04-16,3308.73,TRY,transfer
5291,448,59,2026-01-07,4275.44,TRY,purchase
5292,673,40,2025-03-10,3604.13,TRY,refund
5293,756,35,2026-06-20,5057.01,TRY,purchase
5294,4,65,2026-06-19,5287.21,TRY,purchase
5295,860,78,2025-11-24,5511.22,TRY,transfer
5296,895,51,2026-06-11,5645.75,TRY,refund
5297,109,74,2026-03-07,1131.03,TRY,transfer
5298,785,29,2025-06-22,6798.1,TRY,refund
5299,32,95,2026-01-05,5063.55,TRY,refund
5300,734,80,2025-10-14,1176.91,TRY,refund
5301,859,62,2025-10-27,6498.08,TRY,purchase
5302,102,57,2025-07-17,4904.56,TRY,refund
5303,413,24,2026-08-28,1511.18,TRY,transfer
5304,937,88,2025-03-30,2613.28,TRY,transfer
5305,946,98,2025-04-03,3291.8,TRY,transfer
5306,154,38,2025-05-31,6206.75,TRY,refund
5307,842,44,2026-07-31,2200.62,TRY,transfer
5308,562,76,2025-01-24,6536.28,TRY,purchase
5309,242,18,2026-04-17,5080.03,TRY,purchase
5310,670,61,2025-05-02,3163.16,TRY,transfer
5311,969,75,2025-01-28,6865.26,TRY,purchase
5312,234,61,2026-08-10,415.17,TRY,transfer
5313,833,98,2026-03-15,2228.18,TRY,refund
5314,894,92,2026-07-10,4401.26,TRY,refund
5315,57,86,2026-07-20,1978.36,TRY,refund
5316,458,75,2025-11-27,4928.8,TRY,purchase
5317,643,57,2026-03-07,3484.87,TRY,refund
5318,208,76,2026-06-22,560.21,TRY,transfer
5319,554,80,2025-02-10,5904.09,TRY,transfer
5320,216,60,2026-06-11,482.84,TRY,transfer
5321,67,42,2026-05-21,4225.65,TRY,transfer
5322,595,39,2026-01-14,3579.3,TRY,transfer
5323,781,92,2026-02-04,1190.18,TRY,transfer
5324,216,65,2025-09-27,3862.45,TRY,refund
5325,421,27,2026-06-22,179.52,TRY,purchase
5326,983,3,2026-05-06,2802.18,TRY,purchase
5327,244,76,2026-02-13,4775.19,TRY,purchase
5328,118,81,2025-01-29,4431.6,TRY,refund
5329,756,12,2026-07-15,6151.89,TRY,transfer
5330,103,20,2026-08-04,4536.34,TRY,transfer
5331,536,83,2026-02-01,5934.4,TRY,purchase
5332,524,99,2025-05-18,5712.05,TRY,purchase
5333,665,63,2025-01-08,6409.55,TRY,refund
5334,733,98,2025-02-07,6114.07,TRY,purchase
5335,466,76,2025-05-16,1551.73,TRY,purchase
5336,604,72,2025-05-28,2725.6,TRY,transfer
5337,915,30,2025-08-18,1938.81,TRY,transfer
5338,524,85,2026-03-24,4636.24,TRY,transfer
5339,924,59,2025-02-17,1713.42,TRY,refund
5340,46,54,2026-05-18,2308.77,TRY,transfer
5341,629,53,2026-06-16,5484.93,TRY,purchase
5342,998,25,2025-12-13,2493.11,TRY,refund
5343,14,63,2026-03-29,1668.16,TRY,purchase
5344,785,22,2025-08-12,719.05,TRY,refund
5345,349,81,2025-02-13,4775.79,TRY,refund
5346,451,87,2025-02-03,2515.19,TRY,transfer
5347,96,68,2026-05-05,4332.71,TRY,transfer
5348,899,95,2025-08-16,3625.72,TRY,transfer
5349,842,36,2025-09-27,332.09,TRY,refund
5350,522,69,2025-08-03,750.6,TRY,purchase
5351,319,9,2025-11-12,6216.59,TRY,purchase
5352,668,90,2025-04-15,5272.75,TRY,purchase
5353,664,42,2025-02-20,1405.2,TRY,transfer
5354,455,15,2025-11-29,4401.94,TRY,refund
5355,839,100,2026-07-01,4220.15,TRY,transfer
5356,39,75,2026-03-25,6150.82,TRY,refund
5357,633,58,2026-07-05,392.99,TRY,purchase
5358,238,82,2025-11-06,5633.99,TRY,transfer
5359,274,46,2026-03-13,3596.4,TRY,refund
5360,422,61,2026-08-12,5675.23,TRY,purchase
5361,937,98,2025-08-26,5739.43,TRY,refund
5362,744,55,2025-11-02,5704.54,TRY,purchase
5363,443,28,2025-05-18,4299.83,TRY,refund
5364,224,98,2026-05-26,3552.1,TRY,purchase
5365,890,16,2025-12-30,4084.4,TRY,refund
5366,375,58,2025-06-14,4217.91,TRY,transfer
5367,686,19,2026-03-26,1649.98,TRY,transfer
5368,403,72,2025-08-02,4980.48,TRY,purchase
5369,579,12,2025-12-06,3923.29,TRY,transfer
5370,678,39,2025-06-17,6971.59,TRY,purchase
5371,233,23,2025-11-04,651.48,TRY,transfer
5372,382,9,2026-07-18,2441.78,TRY,transfer
5373,261,69,2025-09-11,4089.88,TRY,refund
5374,25,60,2025-08-01,2113.24,TRY,refund
5375,867,61,2025-09-18,2733.66,TRY,transfer
5376,126,45,2026-08-10,2510.02,TRY,refund
5377,666,11,2026-05-14,1888.79,TRY,transfer
5378,118,55,2025-03-07,3104.84,TRY,refund
5379,14,21,2025-06-19,556.92,TRY,transfer
5380,97,52,2026-08-02,3871.64,TRY,transfer
5381,855,37,2025-04-12,1610.93,TRY,refund
5382,858,36,2026-05-07,2718.5,TRY,purchase
5383,723,76,2025-09-19,5724.74,TRY,purchase
5384,711,63,2026-04-06,2028.85,TRY,transfer
5385,132,76,2025-05-09,3761.38,TRY,refund
5386,681,82,2025-09-05,6798.23,TRY,purchase
5387,832,20,2026-03-11,6732.97,TRY,transfer
5388,357,96,2025-01-31,4034.46,TRY,transfer
5389,600,50,2025-07-11,833.69,TRY,purchase
5390,426,49,2026-04-09,3228.56,TRY,transfer
5391,765,49,2026-03-02,2908.76,TRY,purchase
5392,2,18,2025-11-17,5231.31,TRY,purchase
5393,285,23,2025-02-02,958.3,TRY,purchase
5394,137,88,2025-08-14,1895.28,TRY,transfer
5395,558,6,2025-03-16,6299.52,TRY,purchase
5396,743,57,2026-03-10,3885.01,TRY,refund
5397,500,46,2025-01-17,674.64,TRY,refund
5398,630,10,2025-12-02,1065.05,TRY,refund
5399,283,52,2025-05-04,1934.95,TRY,purchase
5400,632,22,2025-08-05,1732.29,TRY,refund
5401,65,59,2025-11-08,5963.23,TRY,refund
5402,445,40,2025-05-24,6082.5,TRY,refund
5403,834,7,2025-04-23,3856.11,TRY,purchase
5404,502,97,2025-05-12,2669.68,TRY,purchase
5405,582,75,2026-01-01,5150.75,TRY,transfer
5406,391,79,2025-12-09,2504.98,TRY,purchase
5407,655,24,2026-05-13,4803.46,TRY,refund
5408,872,34,2025-04-05,2104.44,TRY,purchase
5409,27,28,2026-07-15,2277.17,TRY,purchase
5410,761,43,2025-12-18,463.55,TRY,transfer
5411,214,35,2025-10-23,6479.01,TRY,refund
5412,897,71,2026-02-13,3378.16,TRY,purchase
5413,547,69,2025-08-23,4017.19,TRY,refund
5414,481,97,2025-09-04,6697.78,TRY,purchase
5415,259,47,2025-10-10,2658.23,TRY,transfer
5416,713,11,2026-01-18,4812.73,TRY,refund
5417,595,26,2025-06-02,2516.03,TRY,purchase
5418,267,90,2026-08-26,3216.76,TRY,transfer
5419,478,76,2025-11-21,1511.32,TRY,purchase
5420,896,89,2025-01-09,2040.8,TRY,transfer
5421,330,37,2025-09-07,3096.87,TRY,transfer
5422,446,55,2025-04-08,3606.55,TRY,purchase
5423,716,68,2026-01-18,3524.3,TRY,purchase
5424,103,93,2026-07-03,3373.35,TRY,purchase
5425,88,40,2025-07-31,4084.43,TRY,refund
5426,95,9,2025-09-14,1617.3,TRY,refund
5427,548,53,2025-06-24,4426.53,TRY,purchase
5428,498,71,2025-03-21,3850.57,TRY,purchase
5429,47,79,2026-02-20,4423.42,TRY,refund
5430,434,39,2025-05-12,2328.07,TRY,refund
5431,860,7,2026-02-21,4503.36,TRY,transfer
5432,858,1,2025-05-27,6048.8,TRY,transfer
5433,673,26,2025-09-08,6472.99,TRY,transfer
5434,74,48,2025-09-27,1270.86,TRY,transfer
5435,201,2,2026-02-18,252.02,TRY,purchase
5436,200,7,2025-07-09,6713.38,TRY,refund
5437,896,43,2025-12-10,6371.48,TRY,purchase
5438,692,42,2025-05-22,1194.03,TRY,transfer
5439,98,13,2025-10-24,5522.06,TRY,purchase
5440,414,53,2026-05-07,275.94,TRY,refund
5441,78,33,2025-11-24,5174.98,TRY,transfer
5442,146,3,2025-04-08,6882.07,TRY,refund
5443,435,32,2025-07-30,5944.66,TRY,transfer
5444,145,17,2025-05-19,5973.11,TRY,refund
5445,39,5,2025-11-24,1640.11,TRY,transfer
5446,134,24,2025-06-30,349.4,TRY,refund
5447,144,84,2025-01-29,687.33,TRY,transfer
5448,757,79,2025-02-17,5955.35,TRY,purchase
5449,777,27,2025-09-20,3748.61,TRY,purchase
5450,229,74,2025-04-14,1363.25,TRY,transfer
5451,179,47,2025-07-05,3628.82,TRY,purchase
5452,816,28,2025-06-12,1717.93,TRY,transfer
5453,261,43,2026-02-26,4761.34,TRY,refund
5454,130,28,2025-11-08,1315.98,TRY,refund
5455,306,99,2025-11-02,4273.7,TRY,refund
5456,813,1,2025-06-27,1860.69,TRY,transfer
5457,441,55,2025-07-17,1888.01,TRY,transfer
5458,56,94,2026-08-21,6656.27,TRY,purchase
5459,448,97,2026-04-10,4463.87,TRY,refund
5460,641,32,2025-10-11,4639.86,TRY,transfer
5461,653,81,2026-01-05,1257.88,TRY,refund
5462,851,30,2025-12-31,2845.27,TRY,purchase
5463,343,89,2025-07-01,6981.01,TRY,refund
5464,380,43,2026-07-31,5932.5,TRY,refund
5465,500,98,2026-02-04,6723.88,TRY,refund
5466,807,32,2026-06-08,442.84,TRY,refund
5467,427,39,2025-04-18,1880.88,TRY,refund
5468,225,32,2026-02-19,5945.99,TRY,transfer
5469,380,21,2025-10-23,6149.54,TRY,refund
5470,946,98,2026-02-08,3051.43,TRY,refund
5471,683,30,2025-12-13,1474.48,TRY,transfer
5472,716,89,2026-02-22,908.43,TRY,transfer
5473,902,99,2026-08-14,3869.08,TRY,refund
5474,766,32,2025-06-07,2041.66,TRY,transfer
5475,774,50,2026-05-21,6467.98,TRY,purchase
5476,305,14,2025-12-13,3334.25,TRY,purchase
5477,657,59,2026-03-05,6657.3,TRY,transfer
5478,641,71,2025-08-18,2281.39,TRY,purchase
5479,963,85,2025-10-21,2887.55,TRY,refund
5480,513,96,2026-03-16,1739.53,TRY,transfer
5481,27,53,2025-04-14,2765.21,TRY,transfer
5482,151,38,2026-08-03,3303.31,TRY,transfer
5483,243,79,2026-07-14,5515.55,TRY,purchase
5484,426,13,2025-12-29,6025.9,TRY,transfer
5485,970,65,2025-03-27,728.51,TRY,transfer
5486,672,26,2026-04-18,636.92,TRY,purchase
5487,24,64,2025-08-02,3328.41,TRY,refund
5488,61,61,2025-06-20,5429.61,TRY,purchase
5489,966,13,2025-10-08,3763.41,TRY,refund
5490,835,62,2026-07-22,6328.77,TRY,purchase
5491,570,18,2026-01-31,5128.77,TRY,transfer
5492,213,16,2025-05-15,6854.9,TRY,refund
5493,408,26,2026-08-30,5382.13,TRY,refund
5494,407,24,2025-11-28,4504.26,TRY,purchase
5495,767,75,2025-06-18,2732.43,TRY,transfer
5496,304,45,2026-02-20,1451.7,TRY,purchase
5497,613,14,2026-04-17,988.09,TRY,transfer
5498,882,76,2025-11-04,99.21,TRY,refund
5499,841,74,2025-09-26,3549.28,TRY,transfer
5500,82,86,2025-04-23,1287.02,TRY,refund
5501,720,50,2025-10-27,3978.76,TRY,purchase
5502,636,53,2026-04-08,6927.23,TRY,purchase
5503,422,88,2026-07-18,1584.89,TRY,refund
5504,226,77,2025-04-24,249.37,TRY,refund
5505,111,22,2025-12-25,5501.17,TRY,transfer
